1,æ0bə0hə0li1mə0,a/bo/ha/li/ma/
1,dɑ1kyə0mɛ2nə0d,do/cu/me/nte/d
1,dɛ1kə0ɹeɪ2t,de/co/ra/te
1,dɪ1kʃə0nɛ2ɹɪ0,di/ctio/na/ry/
1,dʌ1l,du/ll
1,dɪ1lɡ,di/lg
1,dɛ1lə0kɛ0t,de/li/ca/te
1,dɑ1lə0ɹ,do/lla/r
1,dɔ1lə0ɹz,do/lla/r's
1,dɑ1lə0ɹz,do/lla/rs
1,dʌ1n,do/ne
1,dɔ1nt,do/n't
1,dɪ1nə0ɹ,di/nne/r
1,dɪ1p,di/p
1,dɛ1pyu0tɪ0z,de/pu/tie/s
1,dɛ1pθ,de/pth
1,dɛ1sk,de/sk
1,dɑ1st,do/st
1,dʌ1st,du/st
1,dɪ1stə0ns,di/sta/nce
1,dɪ1stə0nt,di/sta/nt
2,dɪ1stɹɪ0kt,di/stri/ct
1,dɛ1sə0mə0l,de/ci/ma/l
1,dɪ1sə0plə0n,di/sci/pli/ne
1,dɛ1t,de/bt
1,dɑ1t,do/t
1,dɪ1tʃ,di/tch
1,dɔ1tə0ɹ,dau/ghte/r
1,dʌ1tə0ɹ,du/tte/r
1,dɛ1və0l,de/vi/l
1,dɛ1vɪ0nɪ0,de/ve/ney/
1,dʌ1z,doe/s
1,dʌ1zn,do/zen
1,dʌ1znt,doe/sn't
1,dɛ1zə0ɹt,de/se/rt
1,dɔ1ɹ#weɪ2,doo/r#way/
1,dɛ1θ,dea/th
1,dɪ1ɡ,di/g
1,dɪ1ʃ,di/sh
1,dɔ1ɡ,do/g
1,dɔ1ɹ,doo/r
1,dʌ1ɡ,du/g
1,dɛ1ə0,da/re/
1,dɪ1ə0,dea/r/
1,dɪ1ə0,dee/r/
1,dɜ1ɹfə0lɪ0ŋə0ɹ,de/rf/li/nge/r
1,dɑ1ɹk,da/rk
1,dɑ1ɹkn,da/rken
1,dɑ1ŋkɪ0,do/nkey/
1,dɜ1ɹt,di/rt
1,dɜ1ɹtɪ0,di/rty/
1,dɑ1ɹtə0ɹ,da/rte/r
1,dɛ1ʃɔ0,de/shaw/
1,dɛ1ɹɪ0bɛ2ɹɪ0,de/rry/be/rry/
1,dɔ1ɹɪ0s,do/ri/s
1,dɛ1ɹɪ0ŋ,da/ri/ng
1,dʊ1ɹɪ0ŋ,du/ri/ng
1,dɛ2klə0ɹeɪ1ʃə0n,de/cla/ra/tio/n
1,dɛ2kə0ɹeɪ1ʃə0n,de/co/ra/tio/n
1,dɪ2s#kə0ntɛ1ntɪ0dlɪ0,di/s#co/nte/nte/dly/
1,dɪ2s#kə0ntɪ2nyu0eɪ1ʃə0n,di/s#co/nti/nu/a/tio/n
1,dɪ2s#ə0dvæ1ntɪ0dʒd,di/s#a/dva/nta/ged
1,dɪ2s#ɹɪ0spɛ1kt,di/s#re/spe/ct
1,dɪ2s#ɹɪ0ɡɑ1ɹd,di/s#re/ga/rd
1,dɪ2sæ0tɪ0sfæ1kʃə0n,di/ssa/ti/sfa/ctio/n
1,dɪ2saɪ1d,de/ci/de
2,dɪ2saɪ1dɪ0d,de/ci/de/d
1,dɪ2skʌ1ʃə0n,di/scu/ssio/n
1,dɪ2sɪ0plɪ0nɛ1ɹɪ0ə0nz,di/sci/pli/na/ri/a/ns
1,dɪ2sə0pɪ1ə0,di/sa/ppea/r/
1,dɪ2sə0pɪ1ə0ɹə0ns,di/sa/ppe/a/ra/nce
1,dɪ2sə0pɹu1v,di/sa/ppro/ve
1,dɪ2sə0pɔɪ1nt,di/sa/ppoi/nt
1,dɪ2sə0pɔɪ1ntɪ0d,di/sa/ppoi/nte/d
1,dɪ2sə0soʊ1ʃɪ0əɪ0tə0d,di/sa/sso/ci/a/te/d
1,dɛ2zɪ0ɡni1z,de/si/gnee/s
1,dɑ2ɹ#dʒi1lɪ0ŋ,da/r#jee/li/ng
1,dʒæ1kɪ0,ja/cky/
2,dʒæ1nyu0ɛ2ɹɪ0,ja/nu/a/ry/
1,dɹæ1ɡ,dra/g
1,dɹaɪ1,dry/
1,dɹaɪ1lɪ0,dry/ly/
1,dɹaʊ1n,drow/n
1,dɹaɪ1v,dri/ve
1,dɹaɪ1vz,dri/ve's
1,dɹaɪ1vz,dri/ves
2,dʒeɪ1mz,ja/mes
1,dʒeɪ1mɪ0sə0n,ja/mi/so/n
1,dɹi1m,drea/m
1,dʒi1nz,ge/ne's
1,dʒi1nz,ge/nes
1,dʒi1zʌ0s,je/su/s
2,dʒi2ə0mɑ1ti2,gi/a/ma/tti/
1,dʒi2əʊ0pə0lɪ1tɪ0kə0lɪ0,ge/o/po/li/ti/ca/lly/
1,dʒoʊ1k,jo/ke
1,dʒu1dɪ0ɪ2zm,ju/da/i/sm
1,dʒu1dɪ0ɪ2zə0m,ju/da/i/s/m
1,dʒu1fɹɪ0də0,giu/ffri/da/
2,dʒu1n,ju/ne
1,dʒu1s,jui/ce
1,dʒu1z,jew/s'
1,dʒu1ə0l#ɹɪ0,jew/e/l#ry/
1,dʒu1ə0l,jew/e/l
2,dʒu2laɪ1,ju/ly/
1,dɹə0koʊ1nɪ0ə0n,dra/co/ni/a/n
1,dʒɛ0nɑ1dɪ0,ge/nna/di/
1,dʒə0ɹɑ1ɹd,ge/ra/rd
1,dɹɔ1,draw/
1,dʒɔ1,jaw/
1,dʒɑ1b,jo/b
1,dʒɑ1bz,jo/bs
1,dɹɔ1daʊ2n,draw/dow/n
1,dʒʌ1dʒ#mə0nt,ju/dg#me/nt
1,dʒʌ1dʒ,ju/dge
1,dʒɛ1lɪ0,je/lly/
1,dʒɑ1lɪ0,jo/lley/
1,dʒɛ1lə0s,jea/lou/s
1,dʒɛ1lə0sɪ0,jea/lou/sy/
1,dɹʌ1m,dru/m
1,dʒʌ1mp,ju/mp
2,dʒɑ1n,joh/n
2,dʒɛ1ntl#mə0n,ge/ntle#ma/n
2,dʒɛ1ntl,ge/ntle
1,dʒɛ1nɛ0ɹə0l,ge/ne/ra/l
1,dʒɑ1nə0θə0n,jo/na/tha/n
1,dʒɛ1nə0ɹə0s,ge/ne/rou/s
1,dɹɑ1p,dro/p
1,dɹɛ1s,dre/ss
1,dʒʌ1st,ju/st
1,dʒʌ1stɪ0faɪ0,ju/sti/fy/
1,dʒʌ1stə0s,ju/sti/ce
1,dɹɪ1vn,dri/ven
1,dɹɔ1ɹ,draw/er
1,dɹʌ1ɡ,dru/g
1,dʒɔ1ʃ,jo/sh
1,dɹɪ1ŋk,dri/nk
1,dɹʌ1ŋk,dru/nk
1,dʒʌ1ŋkɪ0ə0st,ju/nki/e/st
1,dʒʌ1ɡlz,ju/ggles
1,dʒɜ1ɹnɪ0,jou/rney/
1,dʒɜ1ɹnə0l,jou/rna/l
1,dɹʌ1ɡz,dru/gs
1,dʒɔ1ʃʊ0ə0,jo/shu/a/
1,dʒɛ2nɛ0ɹeɪ1ʃə0n,ge/ne/ra/tio/n
1,dʒɛ2ɹə0ntɑ1lə0dʒɪ0,ge/ro/nto/lo/gy/
1,dʒɔɪ1,joy/
1,dʒɔɪ1n,joi/n
1,dʒɔɪ1nt,joi/nt
1,dʒɔɪ1z,joy/s
1,eɪ1bl,a/ble
1,eɪ1dʒ,a/ge
1,eɪ1də0n,ai/da/n
1,eɪ1də0ɹ,a/de/r
1,eɪ1dʒɛ0nsɪ0,a/ge/ncy/
1,eɪ1dʒə0nt,a/ge/nt
1,eɪ1k,a/che
1,eɪ1kɪ0n,a/ki/n
1,eɪ1kɔ0ɹn,a/co/rn
1,eɪ1m,ai/m
1,eɪ1ntʃə0nt,a/ncie/nt
2,eɪ1pɹə0l,a/pri/l
1,eɪ1t,ei/ght
1,eɪ1tθ,ei/ghth
1,fæ1kt,fa/ct
1,fæ1ktə0ɹ,fa/cto/r
1,fæ1ktə0ɹɪ0,fa/cto/ry/
1,fæ1mə0lɪ0,fa/mi/ly/
2,fæ1mə0lɪ0z,fa/mi/lie/s
1,fæ1n,fa/n
1,fæ1nsɪ0,fa/ncy/
1,fæ1nsɪ0ə0ɹz,fa/nci/e/rs
1,fæ1s,fah/s
1,fæ1st,fa/st
1,fæ1stə0ɹ,fa/ste/r
1,fæ1sə0n,fa/ste/n
1,fæ1sə0nə0ɹ,fa/s/tene/r
1,fæ1t,fa/t
1,fæ1tn,fa/tten
1,fæ1ʃə0n,fa/shio/n
1,fæ1ʃə0nə0bl,fa/shio/na/ble
1,faʊ0ndeɪ1ʃə0n,fou/nda/tio/n
1,faɪ1,fye/
2,faɪ1l,fi/le
2,faɪ1n,fi/ne
1,faɪ1nd,fi/nd
1,faʊ1nd,fou/nd
2,faɪ1nə0l,fi/na/l
1,faɪ1nə0lɪ0,fi/na/lly/
1,faɪ1t,fi/ght
1,faɪ1v,fi/ve
2,faɪ1ə0ɹ,fi/re/
1,faɪ1ə0ɹpleɪ2s,fi/re/pla/ce
1,feɪ1d,fa/de
1,feɪ1l,fai/l
1,feɪ1lyə0ɹ,fai/lu/re
1,feɪ1m,fa/me
1,feɪ1mə0s,fa/mou/s
1,feɪ1nt,fai/nt
1,feɪ1s,fa/ce
1,feɪ1t,fa/te
1,feɪ1və0ɹ,fa/vo/r
1,feɪ1və0ɹz,fa/vor/s
1,feɪ1və0ɹə0bl,fa/vo/ra/ble
1,feɪ1və0ɹɪ0t,fa/vo/ri/te
1,feɪ1θ#fə0l,fai/th#fu/l
1,feɪ1θ,fai/th
1,fi1d,fee/d
1,fi1l,fee/l
1,fi1ld,fie/ld
1,fi1lɪ0ŋ,fee/li/ng
1,fi1lɪ0ŋz,fee/li/ngs
1,fi1meɪ2l,fe/ma/le
1,fi1si2z,fe/ce/s
1,fi1st,fea/st
1,fi1t,fee/t
1,fi1tʃə0ɹ,fea/tu/re
2,fi1tʃə0ɹz,fea/tu/res
1,fi1və0ɹ,fe/ve/r
1,flæ0mbɔɪ1ə0nt,fla/mboy/a/nt
1,flæ1nə0lz,fla/nne/ls
1,flæ1t,fla/t
1,flæ1tn,fla/tten
1,flæ1tə0n,fla/tte/n
2,fla1wə0ɹ,flo/u/r
2,fla1wə0ɹ,flo/we/r
1,flæ1ɡ#ʃɪ2p,fla/g#shi/p
1,flæ1ɡ,fla/g
1,flæ1ʃ,fla/sh
1,flaɪ1,fly/
1,flaʊ1ndə0ɹ,flou/nde/r
1,flaɪ1t,fli/ght
1,fleɪ1m,fla/me
1,fleɪ1və0ɹ,fla/vo/r
1,floʊ1,flow/
1,floʊ1t,floa/t
1,flə0mɪ1ŋɡəʊ0z,fla/mi/ngo/s
1,flɔ1d,flawe/d
1,flʌ1d,floo/d
1,flɛ1ʃ,fle/sh
1,flɔ1ɹ,floo/r
1,flɜ1ɹɪ0ʃ,flou/ri/sh
1,flʌ1ɹɪ0ʃ,flou/ri/sh
1,flɔɪ1,floy/
1,foʊ1kstoʊ2n,fo/lksto/ne
1,foʊ1kə0s,fo/cu/s
1,foʊ1kə0st,fo/cu/sed
1,foʊ1ld,fo/ld
1,foʊ1n,pho/ne
1,foʊ1toʊ2,pho/to/
1,foʊ1tə0ɡɹæ2f,pho/to/gra/ph
1,fu1d,foo/d
1,fu1l,foo/l
1,fu1lɪ0ʃ,foo/li/sh
1,fyu1,few/
1,fyu1nə0ɹə0l,fu/ne/ra/l
1,fyu1tʃə0ɹ,fu/tu/re
1,fɪ0fti1n,fi/ftee/n
1,fʊ0lfɪ1l,fu/lfi/ll
1,fə0mɪ1lyə0ɹ,fa/mi/lia/r
2,fə0næ1nʃə0l,fi/na/ncia/l
1,fə0sɪ1lɪ0tɪ0,fa/ci/li/ty/
1,fə0tɑ1ɡɹə0fɪ0,pho/to/gra/phy/
1,fɔ0ɹ#teɪ1st,fo/re#ta/ste
1,fɔ0ɹbɪ1d,fo/rbi/d
1,fɔ0ɹtu1ɪ0tə0s,fo/rtu/i/tou/s
1,fɛ0ɹʌ1ɹi2,fe/rra/ri/
1,fɪ0ɡɜ1ɹskɪ0,fi/gu/rski/
1,fɔ0ɹɡɛ1t,fo/rge/t
1,fɔ0ɹɡɪ1v,fo/rgi/ve
2,fɛ1byə0wɛ2ɹɪ0,fe/bru/a/ry/
1,fɛ1də0ɹə0l,fe/de/ra/l
1,fɛ1dɛ0ɹə0l,fe/de/ra/l
1,fɛ1dɹə0lɪ2zm,fe/dera/li/sm
1,fɛ1dɹə0lɪ2zə0m,fe/dera/li/s/m
1,fɪ1ftɪ0,fi/fty/
1,fɪ1fθ,fi/fth
1,fɪ1ks,fi/x
1,fɑ1ks,fo/x
1,fʊ1l#nɛ0s,fu/ll#ne/ss
1,fɔ1l,fa/ll
1,fɪ1l,fi/ll
1,fʊ1l,fu/ll
1,fɛ1ld,fe/ld
1,fɔ1ldz,fau/lds
1,fɪ1lm,fi/lm
2,fɔ1ls,fa/lse
1,fɔ1lt,fau/lt
1,fɛ1lt,fe/lt
1,fɛ1ləʊ0,fe/llow/
1,fɑ1ləʊ0,fo/llow/
2,fɑ1ləʊ0ɪ0ŋ,fo/llow/i/ng
1,fɛ1ləʊ0ʃɪ2p,fe/llow/shi/p
1,fʌ1n,fu/n
1,fɑ1nd,fo/nd
1,fʌ1nd,fu/nd
1,fɛ1ns,fe/nce
1,fʌ1nɪ0,fu/nny/
1,fɪ1nɪ0ʃ,fi/ni/sh
1,fʊ1t#bɔ2l,foo/t#ba/ll
1,fʊ1t#pæ2θ,foo/t#pa/th
1,fʊ1t#stɛ2p,foo/t#ste/p
1,fɪ1t,fi/t
1,fʊ1t,foo/t
1,fɑ1tə0,fa/ta/
1,fɪ1tɪ0d,fi/tte/d
1,fɪ1zɪ0kə0l,phy/si/ca/l
1,fɛ1zə0nt,phea/sa/nt
1,fɑ1ðə0ɹ,fa/the/r
1,fɛ1ðə0ɹ,fea/the/r
1,fɑ1ðə0ɹz,fa/the/rs
1,fɔ1ɹ#hɛ0d,fo/re#hea/d
1,fɑ1ɹ,fa/r
1,fɪ1ʃ,fi/sh
1,fɔ1ɹ,fo/r
1,fɔ1ɹ,fou/r
1,fɜ1ɹ,fu/r
1,fɛ1ə0,fai/r/
1,fɛ1ə0,fe/rre/
1,fɪ1ə0,fea/r/
1,fɜ1ɹbɪ0ʃɪ0ŋ,fu/rbi/shi/ng
1,fɔ1ɹk,fo/rk
1,fɔ1ɹkə0ɹ,fo/rke/r
2,fʌ1ŋkʃə0n,fu/nctio/n
1,fɑ1ɹm#yɑ2ɹd,fa/rm#ya/rd
1,fɑ1ɹm,fa/rm
1,fɜ1ɹm,fi/rm
1,fɔ1ɹm,fo/rm
1,fɔ1ɹmə0l,fo/rma/l
1,fɑ1ɹmə0ɹ,fa/rme/r
2,fɔ1ɹmə0ɹ,fo/rme/r
1,fɔ1ɹmə0ɹlɪ0,fo/rme/rly/
1,fɜ1ɹnɪ0tʃə0ɹ,fu/rni/tu/re
1,fɜ1ɹnɪ0ʃ,fu/rni/sh
1,fɪ1ɹs,fi/erce
1,fɔ1ɹs,fo/rce
1,fɜ1ɹst,fi/rst
1,fɜ1ɹsə0n,phe/rso/n
1,fɔ1ɹt,fo/rt
1,fɔ1ɹtʃu0nə0t,fo/rtu/na/te
1,fɔ1ɹtʃʊ0n,fo/rtu/ne
1,fɑ1ɹveɪ2,fa/rve/
1,fɔ1ɹwə0ɹd,fo/rwa/rd
1,fɔ1ɹwə0ɹdz,fo/rwa/rds
1,fɪ1ɡyʊ0ɹ,fi/gu/re
1,fɑ1ɹðə0ɹ,fa/the/r
1,fɜ1ɹðə0ɹ,fu/rthe/r
1,fɔ1ɹθ,fo/rth
1,fɔ1ɹθ,fou/rth
1,fɛ1ɹɪ0,fai/ry/
1,fɛ1ɹɪ0,fe/ry/
1,fɔ1ɹɪ0d,fo/rehea/d
1,fɛ1ɹɪ0k,fe/rri/ck
1,fɔ1ɹə0n,fo/rei/gn
1,fɔ1ɹɪ0n,fo/rei/gn
1,fɔ1ɹɪ0nə0ɹ,fo/rei/gne/r
1,fɔ1ɹə0st,fo/re/st
1,fɪ1ʃə0ɹ#mæ2n,fi/she/r#ma/n
1,fɪ1ŋɡə0ɹ,fi/nge/r
1,fɛ2mə0nɪ1nə0tɪ0,fe/mi/ni/ni/ty/
1,fɔ2ɹtə0fə0keɪ1ʃə0nz,fo/rti/fi/ca/tio/ns
1,fɹæ1nsɪ0s,fra/nci/s
1,fɹæ1ŋklɪ0n,fra/nckli/n
1,fɹæ1ŋkə0faɪ2l,fra/nco/phi/le
1,fɹæ2nsɪ1skoʊ0,fra/nci/sco/
1,fɹaɪ1,fry/
1,fɹaɪ1t,fri/ght
1,fɹaɪ1tn,fri/ghten
1,fɹaɪ1tə0nɪ0ŋ,fri/ghte/ni/ng
1,fɹaɪ1ə0ɹ,fri/ar/
1,fɹeɪ1m#wɜ2ɹk,fra/me#wo/rk
1,fɹeɪ1m,fra/me
1,fɹeɪ1z,phra/se
1,fɹi1,free/
1,fɹi1də0m,free/do/m
1,fɹi1də0mz,free#do/m's
1,fɹi1kwə0nsɪ0,fre/que/ncy/
1,fɹi1kwə0nt,fre/que/nt
1,fɹi1z,free/ze
1,fɹi1ə0,frei/a/
1,fɹu1t#lɛ0s,frui/t#le/ss
1,fɹu1t,frui/t
1,fɹʌ1m,fro/m
1,fɹɛ1nd,frie/nd
1,fɹɛ1ndlɪ0,frie/ndly/
1,fɹɛ1ndz,frie/nds
1,fɹɛ1ndʃɪ0p,frie/ndshi/p
1,fɹʌ1nt,fro/nt
2,fɹɛ1ntʃ,fre/nch
1,fɹɛ1ʃ,fre/sh
1,fɹɪ1ɡɪ0ŋ,fri/ggi/ng
1,gaɪ1ɛ0tɪ0,gai/e/ty/
1,gɔ1,go/gh
1,gɑ1ɹdnə0ɹ,ga/rdne/r
1,gɑ1ɹtnə0ɹ,ga/rtne/r
1,hæ0phæ1zə0ɹd,ha/pha/za/rd
1,hæ1bə0t,ha/bi/t
1,hæ1d,ha/d
1,hæ1f,ha/lf
1,hæ1lpə0ɹ,ha/lper/
1,hæ1mdə0n,ha/mda/n
1,hæ1mə0ɹ,ha/mme/r
1,hæ1nd#ɹaɪ2tɪ0ŋ,ha/nd#wri/ti/ng
1,hæ1nd#ʃeɪ2k,ha/nd#sha/ke
1,hæ1nd,ha/nd
2,hæ1ndl,ha/ndle
1,hæ1ndz,ha/nds
1,hæ1pn,ha/ppen
1,hæ1pɪ0,ha/ppy/
1,hæ1pə0nd,ha/ppe/ned
1,hæ1pə0nz,ha/ppe/ns
1,hæ1pɪ0nə0s,ha/ppi/ne/ss
1,hæ1pə0nɪ0ŋ,ha/ppe/ni/ng
1,hæ1t,ha/t
1,hæ1v,ha/ve
1,hæ1vɪ0ŋ,ha/vi/ng
1,hæ1z,ha/s
1,hæ1ŋ,ha/ng
2,hæ1ŋkə0ɹtʃɪ0f,ha/ndke/rchie/f
3,haɪ1,hi/gh
1,haʊ1,how/
1,haɪ1d,hi/de
1,haɪ1kɪ0lə0,hei/kki/la/
2,haɪ1lɪ0,hi/ghly/
1,haʊ1s,hou/se
1,haɪ1stə0ɹ,hei/ste/r
1,haɪ1t,hei/ght
1,haɪ1tn,hei/ghten
1,haɪ1weɪ2,hi/ghway/
2,haɪ1ə0ɹ,hi/ghe/r
1,haɪ1ə0ɹ,hi/re/
1,haʊ1ɪ0ŋtə0n,how/i/ngto/n
1,haɪ2bɜ1ɹ#nɪ0ə0z,hi/be/r#ni/a/'s
1,haɪ2pə0mæ1nɪ0k,hy/po/ma/ni/c
1,haɪ2pə0meɪ1nɪ0ə0,hy/po/ma/ni/a/
2,haʊ2ɛ1və0ɹ,how/e/ve/r
1,heɪ1,hay/
1,heɪ1sn,ha/sten
1,heɪ1st,ha/ste
1,heɪ1stɪ0,ha/sty/
1,heɪ1t,ha/te
1,heɪ1tɹɪ0d,ha/tre/d
1,heɪ1wʊ2d,hay/woo/d
1,hi1,he/
1,hi1l,hea/l
1,hi1l,hee/l
1,hi1p,hea/p
1,hi1t,hea/t
1,hi1ə0,he/re/
1,hi1ə0,hea/r/
1,ho0ɹaɪ1zn,ho/ri/zon
1,ho0ɹaɪ1zə0n,ho/ri/zo/n
1,hoʊ1l#daʊ2t,ho/l#dou/t
1,hoʊ1l#seɪ2lə0ɹz,who/le#sa/le/r's
1,hoʊ1l,ho/le
1,hoʊ1l,who/le
1,hoʊ1ld,ho/ld
1,hoʊ1lɪ0,ho/ly/
1,hoʊ1m#kʌ2mɪ0ŋ,ho/me#co/mi/ng
1,hoʊ1m#meɪ1d,ho/me#ma/de
1,hoʊ1m#wɜ2ɹk,ho/me#wo/rk
1,hoʊ1m,ho/me
1,hoʊ1p,ho/pe
1,hoʊ1pfə0l,ho/pefu/l
1,hoʊ1plə0s,ho/pele/ss
1,hoʊ1st,ho/st
1,hoʊ2məʊ0sɛ1kʃʊ0ə0l,ho/mo#se/xu/a/l
1,hoʊ2məʊ0sɛ2kʃʊ0æ1lə0ti2,ho/mo/se/xu/a/li/ty/
1,hu0ɛ1və0ɹ,who/e/ve/r
1,hu1,who/
1,hu1də0,hu/da/
1,hu1m,who/m
2,hu1z,who/se
1,hwaɪ1,why/
1,hwaɪ1l,whi/le
1,hwaɪ1t#hɛ1ə0,whi/te#hai/r/
1,hwaɪ1t#lɑ2k,whi/te#lo/ck
1,hwɛ1n,whe/n
1,hwɪ1skt,whi/sked
1,hwʌ1t,wha/t
1,hwɪ1tʃ,whi/ch
1,hwɛ1ðə0ɹ,whe/the/r
1,hwɛ1ə0,whe/re/
1,hwɜ1ɹlɪ0ŋ,whi/rli/ng
1,hwʌ2tɛ1və0ɹ,wha/te/ve/r
1,hyu1dʒ,hu/ge
1,hyu1mə0n,hu/ma/n
1,hyu1mə0nz,hu/ma/ns
1,hyu1mɔ0ɹ,hu/mo/r
1,hyu1mə0ɹə0s,hu/mo/rou/s
1,hə0bi1bɪ0,ha/bi/bi/
1,hə0bɪ1tʃʊ0ə0l,ha/bi/tu/a/l
1,hə0loʊ1,he/llo/
2,hɪ0msɛ1lf,hi/mse/lf
1,hɪ0stɔ1ɹɪ0kə0l,hi/sto/ri/ca/l
1,hə0ɹsɛ1lf,he/rse/lf
1,hə0ɹz,he/rs
1,hɪ0ɡɪ0n#bɑ1θə0m,hi/ggi/n#bo/tha/m
1,hʊ0ɹɑ1,hu/rrah/
1,hɛ1d,hea/d
1,hɛ1deɪ2k,hea/da/che
1,hʌ1dl,hu/ddle
1,hɛ1dz,hea/d's
1,hɛ1dɹɛ2s,hea/ddre/ss
1,hɑ1flə0ɹ,ho/fle/r
1,hʌ1fɪ0,hu/ffy/
1,hʊ1k,hoo/k
1,ɪ1l#nə0s,i/ll#ne/ss
1,hɔ1l,ha/ll
1,hɪ1l,hi/ll
2,hɛ1ld,he/ld
1,hɛ1lp,he/lp
1,hɛ1lpfə0l,he/lpfu/l
1,hɛ1lθ,hea/lth
1,hɑ1lɪ0deɪ2,ho/li/day/
1,hɛ1lθɪ0,hea/lthy/
1,hɑ1ləʊ0,ho/llow/
1,hɛ1m,he/mme
1,hɪ1m,hi/m
1,hʌ1m,hu/mm
2,hʌ1mbl,hu/mble
1,hʌ1mfɹɪ0,hu/mfrey/
1,hɛ1n,he/n
1,hɪ1ndə0ɹ,hi/nde/r
1,hʌ1ndɹɛ0d,hu/ndre/d
1,hʌ1ndɹɛ0dz,hu/ndre/ds
1,hʌ1ndɹɛ0dθ,hu/ndre/dth
1,hɪ1ndɹə0ns,hi/ndra/nce
1,hʌ1nt,hu/nt
1,hɑ1ps,ho/ps
1,hɑ1spɪ2tə0l,ho/spi/ta/l
1,hɪ1stə0ɹɪ0,hi/sto/ry/
1,hɪ1t,hi/t
1,hɑ1t,ho/t
1,hʌ1t,hu/t
1,hɑ1twaɪ2ə0ɹd,ho/twi/re/d
1,hɛ1tɹɪ0k,he/ttri/ck
1,hɛ1vn#lɪ0,hea/ven#ly/
1,hɛ1vn,hea/ven
1,hɛ1vɪ0,hea/vy/
1,hɛ1və0n#lɪ0,hea/ve/n#ly/
1,hɛ1və0n,hea/ve/n
1,hɪ1z,hi/s
1,hʌ1zbə0nd,hu/sba/nd
1,hɛ1zə0teɪ2t,he/si/ta/te
1,hɜ1ɹ,he/r
1,hɛ1ə0,hai/r/
1,hɑ1ɹbə0ɹ,ha/rbo/r
1,hɑ1ɹd#ʃɪ0p,ha/rd#shi/p
1,hɑ1ɹd,ha/rd
1,hɜ1ɹd,hea/rd
1,hɑ1ɹdlɪ0,ha/rdly/
1,hɑ1ɹdn,ha/rden
1,hɑ1ɹdə0n,ha/rde/n
1,hʌ1ŋk,hu/nk
1,hɑ1ɹm,ha/rm
1,hɑ1ɹmfə0l,ha/rmfu/l
1,hɑ1ɹmlə0s,ha/rmle/ss
1,hɔ1ɹn,ho/rn
